Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
3464,,Bulgaria,2020-03-01,0,0
3465,,Bulgaria,2020-03-02,0,0
3466,,Bulgaria,2020-03-03,0,0
3467,,Bulgaria,2020-03-04,0,0
3468,,Bulgaria,2020-03-05,0,0
3469,,Bulgaria,2020-03-06,0,0
3470,,Bulgaria,2020-03-07,0,0
3471,,Bulgaria,2020-03-08,4,0
3472,,Bulgaria,2020-03-09,4,0
3473,,Bulgaria,2020-03-10,4,0
3474,,Bulgaria,2020-03-11,7,1
3475,,Bulgaria,2020-03-12,7,1
3476,,Bulgaria,2020-03-13,23,1
3477,,Bulgaria,2020-03-14,41,2
3478,,Bulgaria,2020-03-15,51,2
3479,,Bulgaria,2020-03-16,52,2
3480,,Bulgaria,2020-03-17,67,2
3481,,Bulgaria,2020-03-18,92,2
3482,,Bulgaria,2020-03-19,94,3
3483,,Bulgaria,2020-03-20,127,3
3484,,Bulgaria,2020-03-21,163,3
3485,,Bulgaria,2020-03-22,187,3
3486,,Bulgaria,2020-03-23,201,3
3487,,Bulgaria,2020-03-24,218,3
3488,,Bulgaria,2020-03-25,242,3
3489,,Bulgaria,2020-03-26,264,3
3490,,Bulgaria,2020-03-27,293,3
3491,,Bulgaria,2020-03-28,331,7
3492,,Bulgaria,2020-03-29,346,8
3493,,Bulgaria,2020-03-30,359,8
3494,,Bulgaria,2020-03-31,399,8
3495,,Bulgaria,2020-04-01,422,10
3496,,Bulgaria,2020-04-02,457,10
3497,,Bulgaria,2020-04-03,485,14
3498,,Bulgaria,2020-04-04,503,17
3532,,Burkina Faso,2020-01-22,0,0
3533,,Burkina Faso,2020-01-23,0,0
3534,,Burkina Faso,2020-01-24,0,0
3535,,Burkina Faso,2020-01-25,0,0
3536,,Burkina Faso,2020-01-26,0,0
3537,,Burkina Faso,2020-01-27,0,0
3538,,Burkina Faso,2020-01-28,0,0
3539,,Burkina Faso,2020-01-29,0,0
3540,,Burkina Faso,2020-01-30,0,0
3541,,Burkina Faso,2020-01-31,0,0
3542,,Burkina Faso,2020-02-01,0,0
3543,,Burkina Faso,2020-02-02,0,0
3544,,Burkina Faso,2020-02-03,0,0
3545,,Burkina Faso,2020-02-04,0,0
3546,,Burkina Faso,2020-02-05,0,0
3547,,Burkina Faso,2020-02-06,0,0
3548,,Burkina Faso,2020-02-07,0,0
3549,,Burkina Faso,2020-02-08,0,0
3550,,Burkina Faso,2020-02-09,0,0
3551,,Burkina Faso,2020-02-10,0,0
3552,,Burkina Faso,2020-02-11,0,0
3553,,Burkina Faso,2020-02-12,0,0
3554,,Burkina Faso,2020-02-13,0,0
3555,,Burkina Faso,2020-02-14,0,0
3556,,Burkina Faso,2020-02-15,0,0
3557,,Burkina Faso,2020-02-16,0,0
3558,,Burkina Faso,2020-02-17,0,0
3559,,Burkina Faso,2020-02-18,0,0
3560,,Burkina Faso,2020-02-19,0,0
3561,,Burkina Faso,2020-02-20,0,0
3562,,Burkina Faso,2020-02-21,0,0
3563,,Burkina Faso,2020-02-22,0,0
3564,,Burkina Faso,2020-02-23,0,0
3565,,Burkina Faso,2020-02-24,0,0
3566,,Burkina Faso,2020-02-25,0,0
3567,,Burkina Faso,2020-02-26,0,0
3568,,Burkina Faso,2020-02-27,0,0
3569,,Burkina Faso,2020-02-28,0,0
3570,,Burkina Faso,2020-02-29,0,0
3571,,Burkina Faso,2020-03-01,0,0
3572,,Burkina Faso,2020-03-02,0,0
3573,,Burkina Faso,2020-03-03,0,0
3574,,Burkina Faso,2020-03-04,0,0
3575,,Burkina Faso,2020-03-05,0,0
3576,,Burkina Faso,2020-03-06,0,0
3577,,Burkina Faso,2020-03-07,0,0
3578,,Burkina Faso,2020-03-08,0,0
3579,,Burkina Faso,2020-03-09,0,0
3580,,Burkina Faso,2020-03-10,1,0
3581,,Burkina Faso,2020-03-11,2,0
3582,,Burkina Faso,2020-03-12,2,0
3583,,Burkina Faso,2020-03-13,2,0
3584,,Burkina Faso,2020-03-14,2,0
3585,,Burkina Faso,2020-03-15,3,0
3586,,Burkina Faso,2020-03-16,15,0
3587,,Burkina Faso,2020-03-17,15,0
3588,,Burkina Faso,2020-03-18,20,1
3589,,Burkina Faso,2020-03-19,33,1
3590,,Burkina Faso,2020-03-20,40,1
3591,,Burkina Faso,2020-03-21,64,2
3592,,Burkina Faso,2020-03-22,75,4
3593,,Burkina Faso,2020-03-23,99,4
3594,,Burkina Faso,2020-03-24,114,4
3595,,Burkina Faso,2020-03-25,146,4
3596,,Burkina Faso,2020-03-26,152,7
3597,,Burkina Faso,2020-03-27,180,9
3598,,Burkina Faso,2020-03-28,207,11
3599,,Burkina Faso,2020-03-29,222,12
3600,,Burkina Faso,2020-03-30,246,12
3601,,Burkina Faso,2020-03-31,261,14
3602,,Burkina Faso,2020-04-01,282,16
3603,,Burkina Faso,2020-04-02,288,16
3604,,Burkina Faso,2020-04-03,302,16
3605,,Burkina Faso,2020-04-04,318,16
3639,,Burma,2020-01-22,0,0
3640,,Burma,2020-01-23,0,0
3641,,Burma,2020-01-24,0,0
3642,,Burma,2020-01-25,0,0
3643,,Burma,2020-01-26,0,0
3644,,Burma,2020-01-27,0,0
3645,,Burma,2020-01-28,0,0
3646,,Burma,2020-01-29,0,0
3647,,Burma,2020-01-30,0,0
3648,,Burma,2020-01-31,0,0
3649,,Burma,2020-02-01,0,0
3650,,Burma,2020-02-02,0,0
3651,,Burma,2020-02-03,0,0
3652,,Burma,2020-02-04,0,0
3653,,Burma,2020-02-05,0,0
3654,,Burma,2020-02-06,0,0
3655,,Burma,2020-02-07,0,0
3656,,Burma,2020-02-08,0,0
3657,,Burma,2020-02-09,0,0
3658,,Burma,2020-02-10,0,0
3659,,Burma,2020-02-11,0,0
3660,,Burma,2020-02-12,0,0
3661,,Burma,2020-02-13,0,0
3662,,Burma,2020-02-14,0,0
3663,,Burma,2020-02-15,0,0
3664,,Burma,2020-02-16,0,0
3665,,Burma,2020-02-17,0,0
3666,,Burma,2020-02-18,0,0
3667,,Burma,2020-02-19,0,0
3668,,Burma,2020-02-20,0,0
3669,,Burma,2020-02-21,0,0
3670,,Burma,2020-02-22,0,0
3671,,Burma,2020-02-23,0,0
3672,,Burma,2020-02-24,0,0
3673,,Burma,2020-02-25,0,0
3674,,Burma,2020-02-26,0,0
3675,,Burma,2020-02-27,0,0
3676,,Burma,2020-02-28,0,0
3677,,Burma,2020-02-29,0,0
3678,,Burma,2020-03-01,0,0
3679,,Burma,2020-03-02,0,0
3680,,Burma,2020-03-03,0,0
3681,,Burma,2020-03-04,0,0
3682,,Burma,2020-03-05,0,0
3683,,Burma,2020-03-06,0,0
3684,,Burma,2020-03-07,0,0
3685,,Burma,2020-03-08,0,0
3686,,Burma,2020-03-09,0,0
3687,,Burma,2020-03-10,0,0
3688,,Burma,2020-03-11,0,0
3689,,Burma,2020-03-12,0,0
3690,,Burma,2020-03-13,0,0
3691,,Burma,2020-03-14,0,0
3692,,Burma,2020-03-15,0,0
3693,,Burma,2020-03-16,0,0
3694,,Burma,2020-03-17,0,0
3695,,Burma,2020-03-18,0,0
3696,,Burma,2020-03-19,0,0
3697,,Burma,2020-03-20,0,0
3698,,Burma,2020-03-21,0,0
3699,,Burma,2020-03-22,0,0
3700,,Burma,2020-03-23,0,0
3701,,Burma,2020-03-24,0,0
3702,,Burma,2020-03-25,0,0
3703,,Burma,2020-03-26,0,0
3704,,Burma,2020-03-27,8,0
3705,,Burma,2020-03-28,8,0
3706,,Burma,2020-03-29,10,0
3707,,Burma,2020-03-30,14,0
3708,,Burma,2020-03-31,15,1
3709,,Burma,2020-04-01,15,1
3710,,Burma,2020-04-02,20,1
3711,,Burma,2020-04-03,20,1
3712,,Burma,2020-04-04,21,1
3746,,Burundi,2020-01-22,0,0
3747,,Burundi,2020-01-23,0,0
3748,,Burundi,2020-01-24,0,0
3749,,Burundi,2020-01-25,0,0
3750,,Burundi,2020-01-26,0,0
3751,,Burundi,2020-01-27,0,0
3752,,Burundi,2020-01-28,0,0
3753,,Burundi,2020-01-29,0,0
3754,,Burundi,2020-01-30,0,0
3755,,Burundi,2020-01-31,0,0
3756,,Burundi,2020-02-01,0,0
3757,,Burundi,2020-02-02,0,0
3758,,Burundi,2020-02-03,0,0
3759,,Burundi,2020-02-04,0,0
3760,,Burundi,2020-02-05,0,0
3761,,Burundi,2020-02-06,0,0
3762,,Burundi,2020-02-07,0,0
3763,,Burundi,2020-02-08,0,0
3764,,Burundi,2020-02-09,0,0
3765,,Burundi,2020-02-10,0,0
3766,,Burundi,2020-02-11,0,0
3767,,Burundi,2020-02-12,0,0
3768,,Burundi,2020-02-13,0,0
3769,,Burundi,2020-02-14,0,0
3770,,Burundi,2020-02-15,0,0
3771,,Burundi,2020-02-16,0,0
3772,,Burundi,2020-02-17,0,0
3773,,Burundi,2020-02-18,0,0
3774,,Burundi,2020-02-19,0,0
3775,,Burundi,2020-02-20,0,0
3776,,Burundi,2020-02-21,0,0
3777,,Burundi,2020-02-22,0,0
3778,,Burundi,2020-02-23,0,0
3779,,Burundi,2020-02-24,0,0
3780,,Burundi,2020-02-25,0,0
3781,,Burundi,2020-02-26,0,0
3782,,Burundi,2020-02-27,0,0
3783,,Burundi,2020-02-28,0,0
3784,,Burundi,2020-02-29,0,0
3785,,Burundi,2020-03-01,0,0
3786,,Burundi,2020-03-02,0,0
3787,,Burundi,2020-03-03,0,0
3788,,Burundi,2020-03-04,0,0
3789,,Burundi,2020-03-05,0,0
3790,,Burundi,2020-03-06,0,0
3791,,Burundi,2020-03-07,0,0
3792,,Burundi,2020-03-08,0,0
3793,,Burundi,2020-03-09,0,0
3794,,Burundi,2020-03-10,0,0
3795,,Burundi,2020-03-11,0,0
3796,,Burundi,2020-03-12,0,0
3797,,Burundi,2020-03-13,0,0
3798,,Burundi,2020-03-14,0,0
3799,,Burundi,2020-03-15,0,0
3800,,Burundi,2020-03-16,0,0
3801,,Burundi,2020-03-17,0,0
3802,,Burundi,2020-03-18,0,0
3803,,Burundi,2020-03-19,0,0
3804,,Burundi,2020-03-20,0,0
3805,,Burundi,2020-03-21,0,0
3806,,Burundi,2020-03-22,0,0
3807,,Burundi,2020-03-23,0,0
3808,,Burundi,2020-03-24,0,0
3809,,Burundi,2020-03-25,0,0
3810,,Burundi,2020-03-26,0,0
3811,,Burundi,2020-03-27,0,0
3812,,Burundi,2020-03-28,0,0
3813,,Burundi,2020-03-29,0,0
3814,,Burundi,2020-03-30,0,0
3815,,Burundi,2020-03-31,2,0
3816,,Burundi,2020-04-01,2,0
3817,,Burundi,2020-04-02,3,0
3818,,Burundi,2020-04-03,3,0
3819,,Burundi,2020-04-04,3,0
3853,,Cabo Verde,2020-01-22,0,0
3854,,Cabo Verde,2020-01-23,0,0
3855,,Cabo Verde,2020-01-24,0,0
3856,,Cabo Verde,2020-01-25,0,0
3857,,Cabo Verde,2020-01-26,0,0
3858,,Cabo Verde,2020-01-27,0,0
3859,,Cabo Verde,2020-01-28,0,0
3860,,Cabo Verde,2020-01-29,0,0
3861,,Cabo Verde,2020-01-30,0,0
3862,,Cabo Verde,2020-01-31,0,0
3863,,Cabo Verde,2020-02-01,0,0
3864,,Cabo Verde,2020-02-02,0,0
3865,,Cabo Verde,2020-02-03,0,0
3866,,Cabo Verde,2020-02-04,0,0
3867,,Cabo Verde,2020-02-05,0,0
3868,,Cabo Verde,2020-02-06,0,0
3869,,Cabo Verde,2020-02-07,0,0
3870,,Cabo Verde,2020-02-08,0,0
3871,,Cabo Verde,2020-02-09,0,0
3872,,Cabo Verde,2020-02-10,0,0
3873,,Cabo Verde,2020-02-11,0,0
3874,,Cabo Verde,2020-02-12,0,0
3875,,Cabo Verde,2020-02-13,0,0
3876,,Cabo Verde,2020-02-14,0,0
3877,,Cabo Verde,2020-02-15,0,0
3878,,Cabo Verde,2020-02-16,0,0
3879,,Cabo Verde,2020-02-17,0,0
3880,,Cabo Verde,2020-02-18,0,0
3881,,Cabo Verde,2020-02-19,0,0
3882,,Cabo Verde,2020-02-20,0,0
3883,,Cabo Verde,2020-02-21,0,0
3884,,Cabo Verde,2020-02-22,0,0
3885,,Cabo Verde,2020-02-23,0,0
3886,,Cabo Verde,2020-02-24,0,0
3887,,Cabo Verde,2020-02-25,0,0
3888,,Cabo Verde,2020-02-26,0,0
3889,,Cabo Verde,2020-02-27,0,0
3890,,Cabo Verde,2020-02-28,0,0
3891,,Cabo Verde,2020-02-29,0,0
3892,,Cabo Verde,2020-03-01,0,0
3893,,Cabo Verde,2020-03-02,0,0
3894,,Cabo Verde,2020-03-03,0,0
3895,,Cabo Verde,2020-03-04,0,0
3896,,Cabo Verde,2020-03-05,0,0
3897,,Cabo Verde,2020-03-06,0,0
3898,,Cabo Verde,2020-03-07,0,0
3899,,Cabo Verde,2020-03-08,0,0
3900,,Cabo Verde,2020-03-09,0,0
3901,,Cabo Verde,2020-03-10,0,0
3902,,Cabo Verde,2020-03-11,0,0
3903,,Cabo Verde,2020-03-12,0,0
3904,,Cabo Verde,2020-03-13,0,0
3905,,Cabo Verde,2020-03-14,0,0
3906,,Cabo Verde,2020-03-15,0,0
3907,,Cabo Verde,2020-03-16,0,0
3908,,Cabo Verde,2020-03-17,0,0
3909,,Cabo Verde,2020-03-18,0,0
3910,,Cabo Verde,2020-03-19,0,0
3911,,Cabo Verde,2020-03-20,1,0
3912,,Cabo Verde,2020-03-21,3,0
3913,,Cabo Verde,2020-03-22,3,0
3914,,Cabo Verde,2020-03-23,3,0
3915,,Cabo Verde,2020-03-24,3,1
3916,,Cabo Verde,2020-03-25,4,1
3917,,Cabo Verde,2020-03-26,4,1
3918,,Cabo Verde,2020-03-27,5,1
3919,,Cabo Verde,2020-03-28,5,1
3920,,Cabo Verde,2020-03-29,6,1
3921,,Cabo Verde,2020-03-30,6,1
3922,,Cabo Verde,2020-03-31,6,1
3923,,Cabo Verde,2020-04-01,6,1
3924,,Cabo Verde,2020-04-02,6,1
3925,,Cabo Verde,2020-04-03,6,1
3926,,Cabo Verde,2020-04-04,7,1
3960,,Cambodia,2020-01-22,0,0
3961,,Cambodia,2020-01-23,0,0
3962,,Cambodia,2020-01-24,0,0
3963,,Cambodia,2020-01-25,0,0
3964,,Cambodia,2020-01-26,0,0
3965,,Cambodia,2020-01-27,1,0
3966,,Cambodia,2020-01-28,1,0
3967,,Cambodia,2020-01-29,1,0
3968,,Cambodia,2020-01-30,1,0
3969,,Cambodia,2020-01-31,1,0
3970,,Cambodia,2020-02-01,1,0
3971,,Cambodia,2020-02-02,1,0
3972,,Cambodia,2020-02-03,1,0
3973,,Cambodia,2020-02-04,1,0
3974,,Cambodia,2020-02-05,1,0
3975,,Cambodia,2020-02-06,1,0
3976,,Cambodia,2020-02-07,1,0
3977,,Cambodia,2020-02-08,1,0
3978,,Cambodia,2020-02-09,1,0
3979,,Cambodia,2020-02-10,1,0
3980,,Cambodia,2020-02-11,1,0
3981,,Cambodia,2020-02-12,1,0
3982,,Cambodia,2020-02-13,1,0
3983,,Cambodia,2020-02-14,1,0
3984,,Cambodia,2020-02-15,1,0
3985,,Cambodia,2020-02-16,1,0
3986,,Cambodia,2020-02-17,1,0
3987,,Cambodia,2020-02-18,1,0
3988,,Cambodia,2020-02-19,1,0
3989,,Cambodia,2020-02-20,1,0
3990,,Cambodia,2020-02-21,1,0
3991,,Cambodia,2020-02-22,1,0
3992,,Cambodia,2020-02-23,1,0
3993,,Cambodia,2020-02-24,1,0
3994,,Cambodia,2020-02-25,1,0
3995,,Cambodia,2020-02-26,1,0
3996,,Cambodia,2020-02-27,1,0
3997,,Cambodia,2020-02-28,1,0
3998,,Cambodia,2020-02-29,1,0
3999,,Cambodia,2020-03-01,1,0
4000,,Cambodia,2020-03-02,1,0
4001,,Cambodia,2020-03-03,1,0
4002,,Cambodia,2020-03-04,1,0
4003,,Cambodia,2020-03-05,1,0
4004,,Cambodia,2020-03-06,1,0
4005,,Cambodia,2020-03-07,1,0
4006,,Cambodia,2020-03-08,2,0
4007,,Cambodia,2020-03-09,2,0
4008,,Cambodia,2020-03-10,2,0
4009,,Cambodia,2020-03-11,3,0
4010,,Cambodia,2020-03-12,3,0
4011,,Cambodia,2020-03-13,5,0
4012,,Cambodia,2020-03-14,7,0
4013,,Cambodia,2020-03-15,7,0
4014,,Cambodia,2020-03-16,7,0
4015,,Cambodia,2020-03-17,33,0
4016,,Cambodia,2020-03-18,35,0
4017,,Cambodia,2020-03-19,37,0
4018,,Cambodia,2020-03-20,51,0
4019,,Cambodia,2020-03-21,53,0
4020,,Cambodia,2020-03-22,84,0
4021,,Cambodia,2020-03-23,87,0
4022,,Cambodia,2020-03-24,91,0
4023,,Cambodia,2020-03-25,96,0
4024,,Cambodia,2020-03-26,96,0
4025,,Cambodia,2020-03-27,99,0
4026,,Cambodia,2020-03-28,99,0
4027,,Cambodia,2020-03-29,103,0
4028,,Cambodia,2020-03-30,107,0
4029,,Cambodia,2020-03-31,109,0
4030,,Cambodia,2020-04-01,109,0
4031,,Cambodia,2020-04-02,110,0
4032,,Cambodia,2020-04-03,114,0
4033,,Cambodia,2020-04-04,114,0
4067,,Cameroon,2020-01-22,0,0
4068,,Cameroon,2020-01-23,0,0
4069,,Cameroon,2020-01-24,0,0
4070,,Cameroon,2020-01-25,0,0
4071,,Cameroon,2020-01-26,0,0
4072,,Cameroon,2020-01-27,0,0
4073,,Cameroon,2020-01-28,0,0
4074,,Cameroon,2020-01-29,0,0
4075,,Cameroon,2020-01-30,0,0
4076,,Cameroon,2020-01-31,0,0
4077,,Cameroon,2020-02-01,0,0
4078,,Cameroon,2020-02-02,0,0
4079,,Cameroon,2020-02-03,0,0
4080,,Cameroon,2020-02-04,0,0
4081,,Cameroon,2020-02-05,0,0
4082,,Cameroon,2020-02-06,0,0
4083,,Cameroon,2020-02-07,0,0
4084,,Cameroon,2020-02-08,0,0
4085,,Cameroon,2020-02-09,0,0
4086,,Cameroon,2020-02-10,0,0
4087,,Cameroon,2020-02-11,0,0
4088,,Cameroon,2020-02-12,0,0
4089,,Cameroon,2020-02-13,0,0
4090,,Cameroon,2020-02-14,0,0
4091,,Cameroon,2020-02-15,0,0
4092,,Cameroon,2020-02-16,0,0
4093,,Cameroon,2020-02-17,0,0
4094,,Cameroon,2020-02-18,0,0
4095,,Cameroon,2020-02-19,0,0
4096,,Cameroon,2020-02-20,0,0
4097,,Cameroon,2020-02-21,0,0
4098,,Cameroon,2020-02-22,0,0
4099,,Cameroon,2020-02-23,0,0
4100,,Cameroon,2020-02-24,0,0
4101,,Cameroon,2020-02-25,0,0
4102,,Cameroon,2020-02-26,0,0
4103,,Cameroon,2020-02-27,0,0
4104,,Cameroon,2020-02-28,0,0
4105,,Cameroon,2020-02-29,0,0
4106,,Cameroon,2020-03-01,0,0
4107,,Cameroon,2020-03-02,0,0
4108,,Cameroon,2020-03-03,0,0
4109,,Cameroon,2020-03-04,0,0
4110,,Cameroon,2020-03-05,0,0
4111,,Cameroon,2020-03-06,1,0
4112,,Cameroon,2020-03-07,1,0
4113,,Cameroon,2020-03-08,2,0
4114,,Cameroon,2020-03-09,2,0
4115,,Cameroon,2020-03-10,2,0
4116,,Cameroon,2020-03-11,2,0
4117,,Cameroon,2020-03-12,2,0
4118,,Cameroon,2020-03-13,2,0
4119,,Cameroon,2020-03-14,2,0
4120,,Cameroon,2020-03-15,2,0
4121,,Cameroon,2020-03-16,4,0
4122,,Cameroon,2020-03-17,10,0
4123,,Cameroon,2020-03-18,10,0
4124,,Cameroon,2020-03-19,13,0
4125,,Cameroon,2020-03-20,20,0
4126,,Cameroon,2020-03-21,27,0
4127,,Cameroon,2020-03-22,40,0
4128,,Cameroon,2020-03-23,56,0
4129,,Cameroon,2020-03-24,66,0
4130,,Cameroon,2020-03-25,75,1
4131,,Cameroon,2020-03-26,75,1
4132,,Cameroon,2020-03-27,91,2
4133,,Cameroon,2020-03-28,91,2
4134,,Cameroon,2020-03-29,139,6
4135,,Cameroon,2020-03-30,139,6
4136,,Cameroon,2020-03-31,193,6
4137,,Cameroon,2020-04-01,233,6
4138,,Cameroon,2020-04-02,306,7
4139,,Cameroon,2020-04-03,509,8
4140,,Cameroon,2020-04-04,555,9
4174,Alberta,Canada,2020-01-22,0,0
4175,Alberta,Canada,2020-01-23,0,0
4176,Alberta,Canada,2020-01-24,0,0
4177,Alberta,Canada,2020-01-25,0,0
4178,Alberta,Canada,2020-01-26,0,0
4179,Alberta,Canada,2020-01-27,0,0
4180,Alberta,Canada,2020-01-28,0,0
4181,Alberta,Canada,2020-01-29,0,0
4182,Alberta,Canada,2020-01-30,0,0
4183,Alberta,Canada,2020-01-31,0,0
4184,Alberta,Canada,2020-02-01,0,0
4185,Alberta,Canada,2020-02-02,0,0
4186,Alberta,Canada,2020-02-03,0,0
4187,Alberta,Canada,2020-02-04,0,0
4188,Alberta,Canada,2020-02-05,0,0
4189,Alberta,Canada,2020-02-06,0,0
4190,Alberta,Canada,2020-02-07,0,0
4191,Alberta,Canada,2020-02-08,0,0
4192,Alberta,Canada,2020-02-09,0,0
4193,Alberta,Canada,2020-02-10,0,0
4194,Alberta,Canada,2020-02-11,0,0
4195,Alberta,Canada,2020-02-12,0,0
4196,Alberta,Canada,2020-02-13,0,0
4197,Alberta,Canada,2020-02-14,0,0
4198,Alberta,Canada,2020-02-15,0,0
4199,Alberta,Canada,2020-02-16,0,0
4200,Alberta,Canada,2020-02-17,0,0
4201,Alberta,Canada,2020-02-18,0,0
4202,Alberta,Canada,2020-02-19,0,0
4203,Alberta,Canada,2020-02-20,0,0
4204,Alberta,Canada,2020-02-21,0,0
4205,Alberta,Canada,2020-02-22,0,0
4206,Alberta,Canada,2020-02-23,0,0
4207,Alberta,Canada,2020-02-24,0,0
4208,Alberta,Canada,2020-02-25,0,0
4209,Alberta,Canada,2020-02-26,0,0
4210,Alberta,Canada,2020-02-27,0,0
4211,Alberta,Canada,2020-02-28,0,0
4212,Alberta,Canada,2020-02-29,0,0
4213,Alberta,Canada,2020-03-01,0,0
4214,Alberta,Canada,2020-03-02,0,0
4215,Alberta,Canada,2020-03-03,0,0
4216,Alberta,Canada,2020-03-04,0,0
4217,Alberta,Canada,2020-03-05,0,0
4218,Alberta,Canada,2020-03-06,1,0
4219,Alberta,Canada,2020-03-07,2,0
4220,Alberta,Canada,2020-03-08,4,0
4221,Alberta,Canada,2020-03-09,7,0
4222,Alberta,Canada,2020-03-10,7,0
4223,Alberta,Canada,2020-03-11,19,0
4224,Alberta,Canada,2020-03-12,19,0
4225,Alberta,Canada,2020-03-13,29,0
4226,Alberta,Canada,2020-03-14,29,0
4227,Alberta,Canada,2020-03-15,39,0
4228,Alberta,Canada,2020-03-16,56,0
4229,Alberta,Canada,2020-03-17,74,0
4230,Alberta,Canada,2020-03-18,97,0
4231,Alberta,Canada,2020-03-19,119,0
4232,Alberta,Canada,2020-03-20,146,1
4233,Alberta,Canada,2020-03-21,195,1
4234,Alberta,Canada,2020-03-22,259,1
4235,Alberta,Canada,2020-03-23,301,1
4236,Alberta,Canada,2020-03-24,359,1
4237,Alberta,Canada,2020-03-25,358,2
4238,Alberta,Canada,2020-03-26,486,2
4239,Alberta,Canada,2020-03-27,542,2
4240,Alberta,Canada,2020-03-28,542,2
4241,Alberta,Canada,2020-03-29,621,2
4242,Alberta,Canada,2020-03-30,661,3
4243,Alberta,Canada,2020-03-31,690,8
4244,Alberta,Canada,2020-04-01,754,9
4245,Alberta,Canada,2020-04-02,969,13
4246,Alberta,Canada,2020-04-03,969,13
4247,Alberta,Canada,2020-04-04,1075,18
4281,British Columbia,Canada,2020-01-22,0,0
4282,British Columbia,Canada,2020-01-23,0,0
4283,British Columbia,Canada,2020-01-24,0,0
4284,British Columbia,Canada,2020-01-25,0,0
4285,British Columbia,Canada,2020-01-26,0,0
4286,British Columbia,Canada,2020-01-27,0,0
4287,British Columbia,Canada,2020-01-28,1,0
4288,British Columbia,Canada,2020-01-29,1,0
4289,British Columbia,Canada,2020-01-30,1,0
4290,British Columbia,Canada,2020-01-31,1,0
4291,British Columbia,Canada,2020-02-01,1,0
4292,British Columbia,Canada,2020-02-02,1,0
4293,British Columbia,Canada,2020-02-03,1,0
4294,British Columbia,Canada,2020-02-04,1,0
4295,British Columbia,Canada,2020-02-05,2,0
4296,British Columbia,Canada,2020-02-06,2,0
4297,British Columbia,Canada,2020-02-07,4,0
4298,British Columbia,Canada,2020-02-08,4,0
4299,British Columbia,Canada,2020-02-09,4,0
4300,British Columbia,Canada,2020-02-10,4,0
4301,British Columbia,Canada,2020-02-11,4,0
4302,British Columbia,Canada,2020-02-12,4,0
4303,British Columbia,Canada,2020-02-13,4,0
4304,British Columbia,Canada,2020-02-14,4,0
4305,British Columbia,Canada,2020-02-15,4,0
4306,British Columbia,Canada,2020-02-16,4,0
4307,British Columbia,Canada,2020-02-17,5,0
4308,British Columbia,Canada,2020-02-18,5,0
4309,British Columbia,Canada,2020-02-19,5,0
4310,British Columbia,Canada,2020-02-20,5,0
4311,British Columbia,Canada,2020-02-21,6,0
4312,British Columbia,Canada,2020-02-22,6,0
4313,British Columbia,Canada,2020-02-23,6,0
4314,British Columbia,Canada,2020-02-24,6,0
4315,British Columbia,Canada,2020-02-25,7,0
4316,British Columbia,Canada,2020-02-26,7,0
4317,British Columbia,Canada,2020-02-27,7,0
4318,British Columbia,Canada,2020-02-28,7,0
4319,British Columbia,Canada,2020-02-29,8,0
4320,British Columbia,Canada,2020-03-01,8,0
4321,British Columbia,Canada,2020-03-02,8,0
4322,British Columbia,Canada,2020-03-03,9,0
4323,British Columbia,Canada,2020-03-04,12,0
4324,British Columbia,Canada,2020-03-05,13,0
4325,British Columbia,Canada,2020-03-06,21,0
4326,British Columbia,Canada,2020-03-07,21,0
4327,British Columbia,Canada,2020-03-08,27,0
4328,British Columbia,Canada,2020-03-09,32,1
4329,British Columbia,Canada,2020-03-10,32,1
4330,British Columbia,Canada,2020-03-11,39,1
4331,British Columbia,Canada,2020-03-12,46,1
4332,British Columbia,Canada,2020-03-13,64,1
4333,British Columbia,Canada,2020-03-14,64,1
4334,British Columbia,Canada,2020-03-15,73,1
4335,British Columbia,Canada,2020-03-16,103,4
4336,British Columbia,Canada,2020-03-17,103,4
4337,British Columbia,Canada,2020-03-18,186,7
4338,British Columbia,Canada,2020-03-19,231,7
4339,British Columbia,Canada,2020-03-20,271,8
4340,British Columbia,Canada,2020-03-21,424,10
4341,British Columbia,Canada,2020-03-22,424,10
4342,British Columbia,Canada,2020-03-23,472,13
4343,British Columbia,Canada,2020-03-24,617,13
4344,British Columbia,Canada,2020-03-25,617,13
4345,British Columbia,Canada,2020-03-26,725,14
4346,British Columbia,Canada,2020-03-27,725,14
4347,British Columbia,Canada,2020-03-28,884,17
4348,British Columbia,Canada,2020-03-29,884,17
4349,British Columbia,Canada,2020-03-30,970,19
4350,British Columbia,Canada,2020-03-31,1013,24
4351,British Columbia,Canada,2020-04-01,1013,24
4352,British Columbia,Canada,2020-04-02,1121,31
4353,British Columbia,Canada,2020-04-03,1174,31
4354,British Columbia,Canada,2020-04-04,1203,38
4388,Manitoba,Canada,2020-01-22,0,0
4389,Manitoba,Canada,2020-01-23,0,0
4390,Manitoba,Canada,2020-01-24,0,0
4391,Manitoba,Canada,2020-01-25,0,0
4392,Manitoba,Canada,2020-01-26,0,0
4393,Manitoba,Canada,2020-01-27,0,0
4394,Manitoba,Canada,2020-01-28,0,0
4395,Manitoba,Canada,2020-01-29,0,0
4396,Manitoba,Canada,2020-01-30,0,0
4397,Manitoba,Canada,2020-01-31,0,0
4398,Manitoba,Canada,2020-02-01,0,0
4399,Manitoba,Canada,2020-02-02,0,0
4400,Manitoba,Canada,2020-02-03,0,0
